contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
QQQ251112C00610000,2025-11-11 20:58:24+00:00,610.0,11.15,0.0,0.0,0.0,0.0,470.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00611000,2025-11-11 20:52:37+00:00,611.0,11.5,0.0,0.0,0.0,0.0,371.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00612000,2025-11-11 21:06:11+00:00,612.0,10.1,0.0,0.0,0.0,0.0,328.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00613000,2025-11-11 21:00:25+00:00,613.0,9.0,0.0,0.0,0.0,0.0,245.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00614000,2025-11-11 20:59:54+00:00,614.0,7.99,0.0,0.0,0.0,0.0,156.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00615000,2025-11-11 21:07:25+00:00,615.0,7.35,0.0,0.0,0.0,0.0,1508.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00616000,2025-11-11 21:10:55+00:00,616.0,6.8,0.0,0.0,0.0,0.0,1784.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00617000,2025-11-11 21:13:47+00:00,617.0,5.92,0.0,0.0,0.0,0.0,4366.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00618000,2025-11-11 21:13:58+00:00,618.0,4.9,0.0,0.0,0.0,0.0,9921.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00619000,2025-11-11 21:13:56+00:00,619.0,4.46,0.0,0.0,0.0,0.0,26638.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00620000,2025-11-11 21:14:44+00:00,620.0,3.72,0.0,0.0,0.0,0.0,41475.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00621000,2025-11-11 21:14:55+00:00,621.0,3.02,0.0,0.0,0.0,0.0,36784.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00622000,2025-11-11 21:14:59+00:00,622.0,2.41,0.0,0.0,0.0,0.0,69928.0,0,0.0039162109375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00623000,2025-11-11 21:14:57+00:00,623.0,1.88,0.0,0.0,0.0,0.0,35866.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00624000,2025-11-11 21:14:57+00:00,624.0,1.41,0.0,0.0,0.0,0.0,27225.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00625000,2025-11-11 21:14:57+00:00,625.0,1.05,0.0,0.0,0.0,0.0,34010.0,0,0.0312596875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00626000,2025-11-11 21:14:57+00:00,626.0,0.73,0.0,0.0,0.0,0.0,17747.0,0,0.0312596875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00627000,2025-11-11 21:14:57+00:00,627.0,0.51,0.0,0.0,0.0,0.0,8201.0,0,0.0312596875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00628000,2025-11-11 21:14:50+00:00,628.0,0.35,0.0,0.0,0.0,0.0,7887.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00629000,2025-11-11 21:14:56+00:00,629.0,0.24,0.0,0.0,0.0,0.0,5407.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00630000,2025-11-11 21:14:41+00:00,630.0,0.16,0.0,0.0,0.0,0.0,8178.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00631000,2025-11-11 21:13:41+00:00,631.0,0.11,0.0,0.0,0.0,0.0,4145.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00632000,2025-11-11 21:14:24+00:00,632.0,0.06,0.0,0.0,0.0,0.0,3480.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00633000,2025-11-11 21:14:30+00:00,633.0,0.05,0.0,0.0,0.0,0.0,1828.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00634000,2025-11-11 21:14:57+00:00,634.0,0.04,0.0,0.0,0.0,0.0,3483.0,0,0.062509375,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00635000,2025-11-11 21:13:09+00:00,635.0,0.02,0.0,0.0,0.0,0.0,4183.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00636000,2025-11-11 21:12:48+00:00,636.0,0.02,0.0,0.0,0.0,0.0,878.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00637000,2025-11-11 21:14:37+00:00,637.0,0.02,0.0,0.0,0.0,0.0,1092.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00638000,2025-11-11 21:01:24+00:00,638.0,0.02,0.0,0.0,0.0,0.0,338.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00639000,2025-11-11 20:27:37+00:00,639.0,0.01,0.0,0.0,0.0,0.0,722.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00640000,2025-11-11 21:11:03+00:00,640.0,0.01,0.0,0.0,0.0,0.0,897.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00641000,2025-11-11 21:14:55+00:00,641.0,0.01,0.0,0.0,0.0,0.0,112.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00642000,2025-11-11 21:05:32+00:00,642.0,0.01,0.0,0.0,0.0,0.0,502.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00643000,2025-11-11 21:14:37+00:00,643.0,0.01,0.0,0.0,0.0,0.0,2433.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00644000,2025-11-11 20:59:11+00:00,644.0,0.01,0.0,0.0,0.0,0.0,1221.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00645000,2025-11-11 20:50:58+00:00,645.0,0.01,0.0,0.0,0.0,0.0,132.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00646000,2025-11-11 20:19:33+00:00,646.0,0.02,0.0,0.0,0.0,0.0,1564.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00647000,2025-11-11 20:19:33+00:00,647.0,0.01,0.0,0.0,0.0,0.0,1363.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00648000,2025-11-11 18:23:02+00:00,648.0,0.01,0.0,0.0,0.0,0.0,655.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00649000,2025-11-11 17:15:03+00:00,649.0,0.01,0.0,0.0,0.0,0.0,1042.0,0,0.12500875,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00650000,2025-11-11 14:57:59+00:00,650.0,0.01,0.0,0.0,0.0,0.0,6.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00651000,2025-11-11 14:49:02+00:00,651.0,0.02,0.0,0.0,0.0,0.0,8.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00652000,2025-11-11 14:43:15+00:00,652.0,0.02,0.0,0.0,0.0,0.0,125.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00653000,2025-11-11 14:34:50+00:00,653.0,0.01,0.0,0.0,0.0,0.0,20.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00654000,2025-11-10 20:22:48+00:00,654.0,0.01,0.0,0.0,0.0,0.0,637.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00655000,2025-11-11 19:31:54+00:00,655.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00656000,2025-11-10 20:52:59+00:00,656.0,0.01,0.0,0.0,0.0,0.0,806.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00657000,2025-11-07 14:56:28+00:00,657.0,0.02,0.0,0.0,0.0,0.0,32.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00658000,2025-11-11 19:31:54+00:00,658.0,0.01,0.0,0.0,0.0,0.0,139.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00659000,2025-11-07 14:56:28+00:00,659.0,0.01,0.0,0.0,0.0,0.0,32.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00660000,2025-11-10 21:00:37+00:00,660.0,0.01,0.0,0.0,0.0,0.0,80.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00665000,2025-11-07 17:16:43+00:00,665.0,0.02,0.0,0.0,0.0,0.0,2.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00670000,2025-11-07 18:12:53+00:00,670.0,0.02,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00675000,2025-11-07 15:27:20+00:00,675.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00680000,2025-11-11 17:11:19+00:00,680.0,0.01,0.0,0.0,0.0,0.0,88.0,0,0.2500075,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00685000,2025-11-10 18:40:09+00:00,685.0,0.01,0.0,0.0,0.0,0.0,14.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00690000,2025-11-06 14:39:07+00:00,690.0,0.01,0.0,0.0,0.0,0.0,398.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00695000,2025-11-10 20:18:05+00:00,695.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00700000,2025-11-05 14:51:28+00:00,700.0,0.01,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00705000,2025-11-04 17:27:20+00:00,705.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00725000,2025-11-11 20:07:13+00:00,725.0,0.01,0.0,0.0,0.0,0.0,19.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251112C00730000,2025-10-31 15:37:14+00:00,730.0,0.02,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,2025-11-12,QQQ,call
QQQ251113C00550000,2025-11-07 15:01:12+00:00,550.0,55.06,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00555000,2025-11-06 19:11:37+00:00,555.0,60.46,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00560000,2025-11-07 16:22:32+00:00,560.0,42.67,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00565000,2025-11-07 18:18:14+00:00,565.0,38.47,0.0,0.0,0.0,0.0,5.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00570000,2025-11-11 19:34:19+00:00,570.0,52.16,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00575000,2025-11-11 15:23:11+00:00,575.0,44.29,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00580000,2025-11-11 17:19:18+00:00,580.0,40.0,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00585000,2025-11-07 19:20:39+00:00,585.0,21.37,0.0,0.0,0.0,0.0,43.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00590000,2025-11-11 15:20:25+00:00,590.0,29.56,0.0,0.0,0.0,0.0,1.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00595000,2025-11-10 19:51:42+00:00,595.0,28.31,0.0,0.0,0.0,0.0,6.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00600000,2025-11-11 20:59:32+00:00,600.0,21.6,0.0,0.0,0.0,0.0,478.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00601000,2025-11-11 20:55:00+00:00,601.0,21.1,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00602000,2025-11-11 16:07:08+00:00,602.0,17.04,0.0,0.0,0.0,0.0,22.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00603000,2025-11-11 16:07:08+00:00,603.0,16.14,0.0,0.0,0.0,0.0,22.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00604000,2025-11-11 15:52:37+00:00,604.0,14.71,0.0,0.0,0.0,0.0,29.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00605000,2025-11-11 20:57:03+00:00,605.0,17.01,0.0,0.0,0.0,0.0,29.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00606000,2025-11-11 16:30:19+00:00,606.0,12.97,0.0,0.0,0.0,0.0,15.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00607000,2025-11-11 20:33:37+00:00,607.0,15.45,0.0,0.0,0.0,0.0,32.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00608000,2025-11-11 16:29:56+00:00,608.0,11.54,0.0,0.0,0.0,0.0,19.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00609000,2025-11-11 20:57:27+00:00,609.0,13.17,0.0,0.0,0.0,0.0,26.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00610000,2025-11-11 20:55:00+00:00,610.0,12.52,0.0,0.0,0.0,0.0,228.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00611000,2025-11-11 19:51:19+00:00,611.0,11.8,0.0,0.0,0.0,0.0,7.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00612000,2025-11-11 20:59:58+00:00,612.0,10.54,0.0,0.0,0.0,0.0,161.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00613000,2025-11-11 21:01:23+00:00,613.0,9.53,0.0,0.0,0.0,0.0,50.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00614000,2025-11-11 21:05:32+00:00,614.0,8.89,0.0,0.0,0.0,0.0,58.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00615000,2025-11-11 21:05:59+00:00,615.0,8.12,0.0,0.0,0.0,0.0,624.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00616000,2025-11-11 20:54:51+00:00,616.0,7.6,0.0,0.0,0.0,0.0,141.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00617000,2025-11-11 20:57:03+00:00,617.0,6.46,0.0,0.0,0.0,0.0,595.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00618000,2025-11-11 21:10:48+00:00,618.0,6.06,0.0,0.0,0.0,0.0,696.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00619000,2025-11-11 21:12:17+00:00,619.0,5.4,0.0,0.0,0.0,0.0,1745.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00620000,2025-11-11 21:13:42+00:00,620.0,4.8,0.0,0.0,0.0,0.0,13604.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00621000,2025-11-11 21:09:56+00:00,621.0,4.0,0.0,0.0,0.0,0.0,5018.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00622000,2025-11-11 21:14:44+00:00,622.0,3.52,0.0,0.0,0.0,0.0,11284.0,0,0.0039162109375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00623000,2025-11-11 21:14:49+00:00,623.0,2.98,0.0,0.0,0.0,0.0,3949.0,0,0.007822421875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00624000,2025-11-11 21:13:39+00:00,624.0,2.48,0.0,0.0,0.0,0.0,2424.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00625000,2025-11-11 21:14:58+00:00,625.0,2.06,0.0,0.0,0.0,0.0,10197.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00626000,2025-11-11 21:14:27+00:00,626.0,1.64,0.0,0.0,0.0,0.0,5127.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00627000,2025-11-11 21:14:27+00:00,627.0,1.3,0.0,0.0,0.0,0.0,1127.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00628000,2025-11-11 21:14:25+00:00,628.0,1.04,0.0,0.0,0.0,0.0,1124.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00629000,2025-11-11 21:14:59+00:00,629.0,0.84,0.0,0.0,0.0,0.0,985.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00630000,2025-11-11 21:14:49+00:00,630.0,0.63,0.0,0.0,0.0,0.0,2648.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00631000,2025-11-11 21:14:21+00:00,631.0,0.49,0.0,0.0,0.0,0.0,1516.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00632000,2025-11-11 21:14:42+00:00,632.0,0.38,0.0,0.0,0.0,0.0,877.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00633000,2025-11-11 21:14:47+00:00,633.0,0.28,0.0,0.0,0.0,0.0,567.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00634000,2025-11-11 21:14:52+00:00,634.0,0.22,0.0,0.0,0.0,0.0,2471.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00635000,2025-11-11 21:13:01+00:00,635.0,0.17,0.0,0.0,0.0,0.0,690.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00636000,2025-11-11 21:14:26+00:00,636.0,0.13,0.0,0.0,0.0,0.0,165.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00637000,2025-11-11 21:13:39+00:00,637.0,0.1,0.0,0.0,0.0,0.0,396.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00638000,2025-11-11 20:55:30+00:00,638.0,0.06,0.0,0.0,0.0,0.0,124.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00639000,2025-11-11 20:42:58+00:00,639.0,0.05,0.0,0.0,0.0,0.0,74.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00640000,2025-11-11 20:56:38+00:00,640.0,0.05,0.0,0.0,0.0,0.0,399.0,0,0.062509375,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00641000,2025-11-11 20:55:37+00:00,641.0,0.04,0.0,0.0,0.0,0.0,1044.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00642000,2025-11-11 19:37:17+00:00,642.0,0.04,0.0,0.0,0.0,0.0,239.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00643000,2025-11-11 20:14:04+00:00,643.0,0.02,0.0,0.0,0.0,0.0,27.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00644000,2025-11-11 19:03:21+00:00,644.0,0.03,0.0,0.0,0.0,0.0,57.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00645000,2025-11-11 17:01:18+00:00,645.0,0.03,0.0,0.0,0.0,0.0,30.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00646000,2025-11-11 21:09:34+00:00,646.0,0.02,0.0,0.0,0.0,0.0,109.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00647000,2025-11-10 21:14:51+00:00,647.0,0.05,0.0,0.0,0.0,0.0,189.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00648000,2025-11-11 18:16:24+00:00,648.0,0.02,0.0,0.0,0.0,0.0,44.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00649000,2025-11-11 14:53:22+00:00,649.0,0.02,0.0,0.0,0.0,0.0,78.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00650000,2025-11-11 20:38:16+00:00,650.0,0.01,0.0,0.0,0.0,0.0,62.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00651000,2025-11-11 15:28:18+00:00,651.0,0.01,0.0,0.0,0.0,0.0,9.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00652000,2025-11-11 14:32:45+00:00,652.0,0.02,0.0,0.0,0.0,0.0,193.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00653000,2025-11-10 21:14:43+00:00,653.0,0.03,0.0,0.0,0.0,0.0,11.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00654000,2025-11-11 21:03:04+00:00,654.0,0.01,0.0,0.0,0.0,0.0,5.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
QQQ251113C00655000,2025-11-11 20:49:28+00:00,655.0,0.01,0.0,0.0,0.0,0.0,215.0,0,0.12500875,False,REGULAR,USD,2025-11-13,QQQ,call
