contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
SPY251112C00658000,2025-11-11 18:54:39+00:00,658.0,24.96,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00659000,2025-11-10 20:58:02+00:00,659.0,22.57,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00660000,2025-11-11 19:31:40+00:00,660.0,23.4,0.0,0.0,0.0,0.0,41.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00661000,2025-11-11 20:33:06+00:00,661.0,22.01,0.0,0.0,0.0,0.0,35.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00662000,2025-11-11 17:44:35+00:00,662.0,19.55,0.0,0.0,0.0,0.0,29.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00663000,2025-11-11 20:53:51+00:00,663.0,20.62,0.0,0.0,0.0,0.0,9.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00664000,2025-11-11 20:33:47+00:00,664.0,18.98,0.0,0.0,0.0,0.0,21.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00665000,2025-11-11 21:02:29+00:00,665.0,17.8,0.0,0.0,0.0,0.0,695.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00666000,2025-11-11 21:08:45+00:00,666.0,17.21,0.0,0.0,0.0,0.0,352.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00667000,2025-11-11 20:24:44+00:00,667.0,16.22,0.0,0.0,0.0,0.0,9.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00668000,2025-11-11 20:30:45+00:00,668.0,14.83,0.0,0.0,0.0,0.0,42.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00669000,2025-11-11 21:13:29+00:00,669.0,14.54,0.0,0.0,0.0,0.0,169.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00670000,2025-11-11 21:13:59+00:00,670.0,13.58,0.0,0.0,0.0,0.0,202.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00671000,2025-11-11 21:10:44+00:00,671.0,12.31,0.0,0.0,0.0,0.0,243.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00672000,2025-11-11 20:58:14+00:00,672.0,10.7,0.0,0.0,0.0,0.0,432.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00673000,2025-11-11 21:00:01+00:00,673.0,10.14,0.0,0.0,0.0,0.0,383.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00674000,2025-11-11 21:11:39+00:00,674.0,9.55,0.0,0.0,0.0,0.0,1133.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00675000,2025-11-11 21:13:04+00:00,675.0,8.69,0.0,0.0,0.0,0.0,1652.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00676000,2025-11-11 21:11:24+00:00,676.0,7.59,0.0,0.0,0.0,0.0,1184.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00677000,2025-11-11 21:05:55+00:00,677.0,6.48,0.0,0.0,0.0,0.0,3929.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00678000,2025-11-11 21:13:58+00:00,678.0,5.94,0.0,0.0,0.0,0.0,6016.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00679000,2025-11-11 21:14:48+00:00,679.0,5.03,0.0,0.0,0.0,0.0,28190.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00680000,2025-11-11 21:14:52+00:00,680.0,4.16,0.0,0.0,0.0,0.0,72813.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00681000,2025-11-11 21:14:44+00:00,681.0,3.35,0.0,0.0,0.0,0.0,63819.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00682000,2025-11-11 21:14:49+00:00,682.0,2.6,0.0,0.0,0.0,0.0,86622.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00683000,2025-11-11 21:14:59+00:00,683.0,1.95,0.0,0.0,0.0,0.0,87816.0,0.0,4.0517272949218754e-05,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00684000,2025-11-11 21:14:58+00:00,684.0,1.38,0.0,0.0,0.0,0.0,61450.0,0.0,0.007822421875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00685000,2025-11-11 21:14:58+00:00,685.0,0.93,0.0,0.0,0.0,0.0,59110.0,0.0,0.015634843750000002,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00686000,2025-11-11 21:14:59+00:00,686.0,0.6,0.0,0.0,0.0,0.0,26408.0,0.0,0.015634843750000002,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00687000,2025-11-11 21:14:59+00:00,687.0,0.37,0.0,0.0,0.0,0.0,24870.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00688000,2025-11-11 21:14:59+00:00,688.0,0.21,0.0,0.0,0.0,0.0,24417.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00689000,2025-11-11 21:14:54+00:00,689.0,0.12,0.0,0.0,0.0,0.0,11713.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00690000,2025-11-11 21:14:56+00:00,690.0,0.07,0.0,0.0,0.0,0.0,21041.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00691000,2025-11-11 21:14:58+00:00,691.0,0.04,0.0,0.0,0.0,0.0,4157.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00692000,2025-11-11 21:14:10+00:00,692.0,0.02,0.0,0.0,0.0,0.0,1624.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00693000,2025-11-11 21:14:52+00:00,693.0,0.02,0.0,0.0,0.0,0.0,3572.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00694000,2025-11-11 21:12:16+00:00,694.0,0.01,0.0,0.0,0.0,0.0,2569.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00695000,2025-11-11 21:10:37+00:00,695.0,0.02,0.0,0.0,0.0,0.0,299.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00696000,2025-11-11 21:04:40+00:00,696.0,0.01,0.0,0.0,0.0,0.0,828.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00697000,2025-11-11 21:09:12+00:00,697.0,0.02,0.0,0.0,0.0,0.0,149.0,0.0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00698000,2025-11-11 21:07:18+00:00,698.0,0.01,0.0,0.0,0.0,0.0,45.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00699000,2025-11-11 20:51:21+00:00,699.0,0.02,0.0,0.0,0.0,0.0,31.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00700000,2025-11-11 21:01:26+00:00,700.0,0.01,0.0,0.0,0.0,0.0,390.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00701000,2025-11-11 20:57:41+00:00,701.0,0.01,0.0,0.0,0.0,0.0,242.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00702000,2025-11-11 20:23:43+00:00,702.0,0.01,0.0,0.0,0.0,0.0,10.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00703000,2025-11-11 20:10:38+00:00,703.0,0.01,0.0,0.0,0.0,0.0,57.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00704000,2025-11-11 20:55:57+00:00,704.0,0.01,0.0,0.0,0.0,0.0,4841.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00705000,2025-11-11 21:12:50+00:00,705.0,0.01,0.0,0.0,0.0,0.0,789.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00706000,2025-11-11 20:49:00+00:00,706.0,0.01,0.0,0.0,0.0,0.0,1341.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00707000,2025-11-11 19:55:34+00:00,707.0,0.01,0.0,0.0,0.0,0.0,603.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00708000,2025-11-11 14:47:13+00:00,708.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00709000,2025-11-11 14:54:29+00:00,709.0,0.01,0.0,0.0,0.0,0.0,849.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00710000,2025-11-11 19:40:19+00:00,710.0,0.01,0.0,0.0,0.0,0.0,213.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00711000,2025-11-11 14:55:24+00:00,711.0,0.01,0.0,0.0,0.0,0.0,505.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00713000,2025-11-11 14:49:28+00:00,713.0,0.01,0.0,0.0,0.0,0.0,782.0,0.0,0.12500875,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00714000,2025-11-11 14:40:54+00:00,714.0,0.01,0.0,0.0,0.0,0.0,83.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00715000,2025-11-10 18:03:17+00:00,715.0,0.01,0.0,0.0,0.0,0.0,40.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00720000,2025-11-10 14:44:54+00:00,720.0,0.02,0.0,0.0,0.0,0.0,99.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00725000,2025-11-10 14:33:32+00:00,725.0,0.01,0.0,0.0,0.0,0.0,20.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00730000,2025-11-07 20:04:12+00:00,730.0,0.01,0.0,0.0,0.0,0.0,517.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00735000,2025-11-10 18:16:19+00:00,735.0,0.01,0.0,0.0,0.0,0.0,6.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00740000,2025-11-10 20:44:34+00:00,740.0,0.01,0.0,0.0,0.0,0.0,68.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00745000,2025-11-05 15:59:06+00:00,745.0,0.01,0.0,0.0,0.0,0.0,500.0,0.0,0.2500075,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00750000,2025-11-05 16:16:25+00:00,750.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00755000,2025-11-05 14:30:01+00:00,755.0,0.01,0.0,0.0,0.0,0.0,5.0,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00760000,2025-11-06 15:28:27+00:00,760.0,0.01,0.0,0.0,0.0,0.0,299.0,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00765000,2025-11-06 16:29:03+00:00,765.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00770000,2025-11-06 15:28:31+00:00,770.0,0.01,0.0,0.0,0.0,0.0,306.0,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00775000,2025-11-06 15:06:09+00:00,775.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00785000,2025-11-06 15:06:03+00:00,785.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00790000,2025-11-10 16:01:48+00:00,790.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00795000,2025-11-06 14:57:09+00:00,795.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251112C00800000,2025-10-30 15:49:52+00:00,800.0,0.01,0.0,0.0,0.0,0.0,,0.0,0.500005,False,REGULAR,USD,2025-11-12,SPY,call
SPY251113C00500000,2025-11-11 20:36:03+00:00,500.0,182.99,0.0,0.0,0.0,0.0,15.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00595000,2025-11-11 16:03:51+00:00,595.0,84.76,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00600000,2025-11-05 14:47:48+00:00,600.0,76.75,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00610000,2025-11-06 15:24:02+00:00,610.0,65.9,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00615000,2025-11-11 15:25:33+00:00,615.0,64.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00620000,2025-11-06 16:13:14+00:00,620.0,52.82,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00630000,2025-11-06 16:20:55+00:00,630.0,42.24,0.0,0.0,0.0,0.0,,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00635000,2025-10-31 18:33:02+00:00,635.0,48.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00640000,2025-11-07 20:01:48+00:00,640.0,30.34,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00645000,2025-11-10 15:52:57+00:00,645.0,31.71,0.0,0.0,0.0,0.0,11.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00650000,2025-11-11 14:50:38+00:00,650.0,29.83,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00651000,2025-11-10 15:22:20+00:00,651.0,28.18,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00652000,2025-11-10 14:32:36+00:00,652.0,25.96,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00653000,2025-11-07 20:57:38+00:00,653.0,18.9,0.0,0.0,0.0,0.0,160.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00654000,2025-11-07 20:04:07+00:00,654.0,17.59,0.0,0.0,0.0,0.0,139.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00655000,2025-11-11 17:03:20+00:00,655.0,25.32,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00656000,2025-11-11 17:12:06+00:00,656.0,24.7,0.0,0.0,0.0,0.0,3.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00657000,2025-11-10 17:51:07+00:00,657.0,22.5,0.0,0.0,0.0,0.0,2.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00658000,2025-11-10 15:09:11+00:00,658.0,21.34,0.0,0.0,0.0,0.0,6.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00659000,2025-11-11 15:41:53+00:00,659.0,20.9,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00660000,2025-11-11 21:10:48+00:00,660.0,23.4,0.0,0.0,0.0,0.0,34.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00661000,2025-11-11 17:12:06+00:00,661.0,19.76,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00662000,2025-11-10 19:10:22+00:00,662.0,18.79,0.0,0.0,0.0,0.0,37.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00663000,2025-11-11 20:43:35+00:00,663.0,20.3,0.0,0.0,0.0,0.0,57.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00664000,2025-11-11 20:49:12+00:00,664.0,19.16,0.0,0.0,0.0,0.0,1.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00665000,2025-11-11 18:24:59+00:00,665.0,18.1,0.0,0.0,0.0,0.0,7.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00666000,2025-11-11 18:14:47+00:00,666.0,16.73,0.0,0.0,0.0,0.0,4.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00667000,2025-11-11 20:39:22+00:00,667.0,16.25,0.0,0.0,0.0,0.0,26.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00668000,2025-11-11 18:51:25+00:00,668.0,15.46,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00669000,2025-11-11 19:36:55+00:00,669.0,14.58,0.0,0.0,0.0,0.0,8.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00670000,2025-11-11 21:09:02+00:00,670.0,13.58,0.0,0.0,0.0,0.0,86.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00671000,2025-11-11 19:33:55+00:00,671.0,12.77,0.0,0.0,0.0,0.0,31.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00672000,2025-11-11 20:57:16+00:00,672.0,11.28,0.0,0.0,0.0,0.0,59.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00673000,2025-11-11 20:48:08+00:00,673.0,10.6,0.0,0.0,0.0,0.0,215.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00674000,2025-11-11 21:08:08+00:00,674.0,9.72,0.0,0.0,0.0,0.0,144.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00675000,2025-11-11 21:11:39+00:00,675.0,9.01,0.0,0.0,0.0,0.0,269.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00676000,2025-11-11 21:12:42+00:00,676.0,8.17,0.0,0.0,0.0,0.0,335.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00677000,2025-11-11 21:07:10+00:00,677.0,7.07,0.0,0.0,0.0,0.0,408.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00678000,2025-11-11 21:14:14+00:00,678.0,6.52,0.0,0.0,0.0,0.0,1202.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00679000,2025-11-11 21:14:14+00:00,679.0,5.63,0.0,0.0,0.0,0.0,3803.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00680000,2025-11-11 21:14:25+00:00,680.0,4.84,0.0,0.0,0.0,0.0,6738.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00681000,2025-11-11 21:14:20+00:00,681.0,4.09,0.0,0.0,0.0,0.0,10700.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00682000,2025-11-11 21:12:43+00:00,682.0,3.39,0.0,0.0,0.0,0.0,9506.0,0.0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00683000,2025-11-11 21:14:53+00:00,683.0,2.76,0.0,0.0,0.0,0.0,8952.0,0.0,2.5258636474609377e-05,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00684000,2025-11-11 21:14:40+00:00,684.0,2.16,0.0,0.0,0.0,0.0,5595.0,0.0,0.007822421875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00685000,2025-11-11 21:14:59+00:00,685.0,1.7,0.0,0.0,0.0,0.0,8715.0,0.0,0.007822421875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00686000,2025-11-11 21:14:40+00:00,686.0,1.25,0.0,0.0,0.0,0.0,3494.0,0.0,0.015634843750000002,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00687000,2025-11-11 21:14:46+00:00,687.0,0.92,0.0,0.0,0.0,0.0,3807.0,0.0,0.015634843750000002,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00688000,2025-11-11 21:14:48+00:00,688.0,0.65,0.0,0.0,0.0,0.0,5286.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00689000,2025-11-11 21:14:49+00:00,689.0,0.44,0.0,0.0,0.0,0.0,3902.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00690000,2025-11-11 21:14:58+00:00,690.0,0.3,0.0,0.0,0.0,0.0,7218.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00691000,2025-11-11 21:13:39+00:00,691.0,0.2,0.0,0.0,0.0,0.0,1845.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00692000,2025-11-11 21:14:50+00:00,692.0,0.13,0.0,0.0,0.0,0.0,1137.0,0.0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,call
SPY251113C00693000,2025-11-11 21:14:59+00:00,693.0,0.08,0.0,0.0,0.0,0.0,678.0,0.0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,call
