contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,symbol,type
SPY251112P00672000,2025-11-11 21:14:34+00:00,672.0,0.11,0.0,0.0,0.0,0.0,16797.0,0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00673000,2025-11-11 21:14:42+00:00,673.0,0.14,0.0,0.0,0.0,0.0,15857.0,0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00674000,2025-11-11 21:14:39+00:00,674.0,0.16,0.0,0.0,0.0,0.0,24525.0,0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00675000,2025-11-11 21:14:59+00:00,675.0,0.2,0.0,0.0,0.0,0.0,43502.0,0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00676000,2025-11-11 21:14:57+00:00,676.0,0.26,0.0,0.0,0.0,0.0,31398.0,0,0.062509375,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00677000,2025-11-11 21:14:59+00:00,677.0,0.32,0.0,0.0,0.0,0.0,38943.0,0,0.0312596875,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00678000,2025-11-11 21:14:57+00:00,678.0,0.41,0.0,0.0,0.0,0.0,53797.0,0,0.0312596875,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00679000,2025-11-11 21:14:59+00:00,679.0,0.51,0.0,0.0,0.0,0.0,66101.0,0,0.0312596875,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00680000,2025-11-11 21:14:56+00:00,680.0,0.66,0.0,0.0,0.0,0.0,76984.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00681000,2025-11-11 21:14:57+00:00,681.0,0.84,0.0,0.0,0.0,0.0,52290.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00682000,2025-11-11 21:14:53+00:00,682.0,1.09,0.0,0.0,0.0,0.0,56372.0,0,0.007822421875,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00683000,2025-11-11 21:14:58+00:00,683.0,1.41,0.0,0.0,0.0,0.0,53670.0,0,7.103454589843751e-05,False,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00684000,2025-11-11 21:14:52+00:00,684.0,1.84,0.0,0.0,0.0,0.0,18982.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00685000,2025-11-11 21:14:49+00:00,685.0,2.4,0.0,0.0,0.0,0.0,7728.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00686000,2025-11-11 21:14:51+00:00,686.0,3.05,0.0,0.0,0.0,0.0,3333.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00687000,2025-11-11 21:14:58+00:00,687.0,3.86,0.0,0.0,0.0,0.0,3674.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00688000,2025-11-11 21:04:38+00:00,688.0,5.12,0.0,0.0,0.0,0.0,540.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00689000,2025-11-11 21:12:04+00:00,689.0,5.8,0.0,0.0,0.0,0.0,1497.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00690000,2025-11-11 21:03:10+00:00,690.0,7.39,0.0,0.0,0.0,0.0,123.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00691000,2025-11-11 20:59:10+00:00,691.0,6.73,0.0,0.0,0.0,0.0,4.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00692000,2025-11-06 20:54:39+00:00,692.0,21.35,0.0,0.0,0.0,0.0,64.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00693000,2025-11-06 20:46:30+00:00,693.0,22.11,0.0,0.0,0.0,0.0,89.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00694000,2025-11-11 20:44:36+00:00,694.0,10.95,0.0,0.0,0.0,0.0,72.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00695000,2025-11-11 20:58:28+00:00,695.0,12.3,0.0,0.0,0.0,0.0,167.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00696000,2025-11-11 20:44:36+00:00,696.0,12.95,0.0,0.0,0.0,0.0,316.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00697000,2025-11-11 17:26:20+00:00,697.0,16.15,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00698000,2025-11-11 18:41:20+00:00,698.0,15.15,0.0,0.0,0.0,0.0,10.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00699000,2025-11-11 20:44:36+00:00,699.0,15.99,0.0,0.0,0.0,0.0,20.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00700000,2025-11-11 21:00:43+00:00,700.0,17.0,0.0,0.0,0.0,0.0,27.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00703000,2025-11-05 14:36:46+00:00,703.0,28.41,0.0,0.0,0.0,0.0,,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00704000,2025-11-11 16:32:31+00:00,704.0,25.61,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00705000,2025-11-07 17:16:15+00:00,705.0,43.34,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00707000,2025-11-07 18:43:27+00:00,707.0,42.28,0.0,0.0,0.0,0.0,8.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00708000,2025-11-11 20:44:36+00:00,708.0,25.09,0.0,0.0,0.0,0.0,141.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00710000,2025-11-11 17:23:07+00:00,710.0,28.67,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00714000,2025-11-07 20:31:09+00:00,714.0,46.22,0.0,0.0,0.0,0.0,50.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251112P00717000,2025-11-11 15:53:45+00:00,717.0,37.84,0.0,0.0,0.0,0.0,2.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-12,SPY,put
SPY251113P00500000,2025-11-10 20:58:15+00:00,500.0,0.01,0.0,0.0,0.0,0.0,41.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00505000,2025-11-07 21:13:50+00:00,505.0,0.01,0.0,0.0,0.0,0.0,18.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00510000,2025-11-07 20:45:57+00:00,510.0,0.01,0.0,0.0,0.0,0.0,3.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00515000,2025-11-07 21:13:47+00:00,515.0,0.01,0.0,0.0,0.0,0.0,6.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00520000,2025-11-07 21:09:29+00:00,520.0,0.01,0.0,0.0,0.0,0.0,7.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00525000,2025-11-06 21:08:32+00:00,525.0,0.01,0.0,0.0,0.0,0.0,51.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00530000,2025-11-07 21:12:47+00:00,530.0,0.01,0.0,0.0,0.0,0.0,21.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00540000,2025-11-10 14:48:32+00:00,540.0,0.01,0.0,0.0,0.0,0.0,13.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00545000,2025-11-10 20:27:34+00:00,545.0,0.01,0.0,0.0,0.0,0.0,2.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00550000,2025-11-10 16:01:21+00:00,550.0,0.02,0.0,0.0,0.0,0.0,409.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00555000,2025-11-10 14:42:41+00:00,555.0,0.01,0.0,0.0,0.0,0.0,409.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00560000,2025-11-06 19:53:56+00:00,560.0,0.04,0.0,0.0,0.0,0.0,3.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00565000,2025-11-11 14:30:11+00:00,565.0,0.01,0.0,0.0,0.0,0.0,8.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00570000,2025-11-11 14:30:04+00:00,570.0,0.01,0.0,0.0,0.0,0.0,8.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00575000,2025-11-10 20:13:52+00:00,575.0,0.01,0.0,0.0,0.0,0.0,1.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00580000,2025-11-11 15:22:45+00:00,580.0,0.01,0.0,0.0,0.0,0.0,10.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00585000,2025-11-11 16:00:30+00:00,585.0,0.01,0.0,0.0,0.0,0.0,99.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00590000,2025-11-11 17:08:30+00:00,590.0,0.02,0.0,0.0,0.0,0.0,13.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00595000,2025-11-11 20:36:28+00:00,595.0,0.02,0.0,0.0,0.0,0.0,175.0,0,0.500005,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00600000,2025-11-11 20:55:29+00:00,600.0,0.02,0.0,0.0,0.0,0.0,12.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00605000,2025-11-11 21:02:43+00:00,605.0,0.01,0.0,0.0,0.0,0.0,8.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00610000,2025-11-11 19:46:46+00:00,610.0,0.01,0.0,0.0,0.0,0.0,3.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00615000,2025-11-10 20:48:18+00:00,615.0,0.03,0.0,0.0,0.0,0.0,35.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00620000,2025-11-11 19:51:43+00:00,620.0,0.02,0.0,0.0,0.0,0.0,124.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00625000,2025-11-11 18:07:33+00:00,625.0,0.02,0.0,0.0,0.0,0.0,7.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00630000,2025-11-11 21:01:59+00:00,630.0,0.02,0.0,0.0,0.0,0.0,74.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00635000,2025-11-11 19:00:27+00:00,635.0,0.02,0.0,0.0,0.0,0.0,9.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00640000,2025-11-11 20:57:23+00:00,640.0,0.03,0.0,0.0,0.0,0.0,1242.0,0,0.2500075,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00645000,2025-11-11 19:53:35+00:00,645.0,0.04,0.0,0.0,0.0,0.0,417.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00650000,2025-11-11 20:38:49+00:00,650.0,0.04,0.0,0.0,0.0,0.0,479.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00651000,2025-11-11 20:38:49+00:00,651.0,0.06,0.0,0.0,0.0,0.0,49.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00652000,2025-11-11 21:07:07+00:00,652.0,0.05,0.0,0.0,0.0,0.0,80.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00653000,2025-11-11 19:32:28+00:00,653.0,0.05,0.0,0.0,0.0,0.0,150.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00654000,2025-11-11 19:13:38+00:00,654.0,0.06,0.0,0.0,0.0,0.0,33.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00655000,2025-11-11 21:07:03+00:00,655.0,0.05,0.0,0.0,0.0,0.0,173.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00656000,2025-11-11 19:38:05+00:00,656.0,0.06,0.0,0.0,0.0,0.0,29.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00657000,2025-11-11 20:57:00+00:00,657.0,0.07,0.0,0.0,0.0,0.0,374.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00658000,2025-11-11 21:13:46+00:00,658.0,0.08,0.0,0.0,0.0,0.0,114.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00659000,2025-11-11 20:51:53+00:00,659.0,0.09,0.0,0.0,0.0,0.0,25.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00660000,2025-11-11 21:14:55+00:00,660.0,0.09,0.0,0.0,0.0,0.0,1596.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00661000,2025-11-11 21:10:10+00:00,661.0,0.1,0.0,0.0,0.0,0.0,133.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00662000,2025-11-11 21:12:36+00:00,662.0,0.11,0.0,0.0,0.0,0.0,310.0,0,0.12500875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00663000,2025-11-11 21:05:09+00:00,663.0,0.11,0.0,0.0,0.0,0.0,243.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00664000,2025-11-11 21:09:06+00:00,664.0,0.12,0.0,0.0,0.0,0.0,817.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00665000,2025-11-11 21:14:24+00:00,665.0,0.14,0.0,0.0,0.0,0.0,956.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00666000,2025-11-11 21:12:41+00:00,666.0,0.15,0.0,0.0,0.0,0.0,693.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00667000,2025-11-11 21:00:31+00:00,667.0,0.16,0.0,0.0,0.0,0.0,1299.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00668000,2025-11-11 21:14:51+00:00,668.0,0.2,0.0,0.0,0.0,0.0,1707.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00669000,2025-11-11 21:14:19+00:00,669.0,0.21,0.0,0.0,0.0,0.0,1285.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00670000,2025-11-11 21:14:36+00:00,670.0,0.24,0.0,0.0,0.0,0.0,4432.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00671000,2025-11-11 21:14:34+00:00,671.0,0.29,0.0,0.0,0.0,0.0,2020.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00672000,2025-11-11 21:13:53+00:00,672.0,0.34,0.0,0.0,0.0,0.0,2377.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00673000,2025-11-11 21:14:23+00:00,673.0,0.38,0.0,0.0,0.0,0.0,1930.0,0,0.062509375,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00674000,2025-11-11 21:12:16+00:00,674.0,0.49,0.0,0.0,0.0,0.0,1556.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00675000,2025-11-11 21:14:47+00:00,675.0,0.54,0.0,0.0,0.0,0.0,5546.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00676000,2025-11-11 21:06:40+00:00,676.0,0.7,0.0,0.0,0.0,0.0,2427.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00677000,2025-11-11 21:14:02+00:00,677.0,0.74,0.0,0.0,0.0,0.0,5071.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00678000,2025-11-11 21:14:34+00:00,678.0,0.88,0.0,0.0,0.0,0.0,6703.0,0,0.0312596875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00679000,2025-11-11 21:14:46+00:00,679.0,1.04,0.0,0.0,0.0,0.0,9674.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00680000,2025-11-11 21:14:39+00:00,680.0,1.24,0.0,0.0,0.0,0.0,11604.0,0,0.015634843750000002,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00681000,2025-11-11 21:14:40+00:00,681.0,1.49,0.0,0.0,0.0,0.0,6443.0,0,0.007822421875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00682000,2025-11-11 21:14:44+00:00,682.0,1.78,0.0,0.0,0.0,0.0,8550.0,0,0.007822421875,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00683000,2025-11-11 21:14:53+00:00,683.0,2.14,0.0,0.0,0.0,0.0,7180.0,0,4.0517272949218754e-05,False,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00684000,2025-11-11 21:14:10+00:00,684.0,2.57,0.0,0.0,0.0,0.0,4594.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00685000,2025-11-11 21:12:58+00:00,685.0,3.09,0.0,0.0,0.0,0.0,978.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00686000,2025-11-11 21:10:10+00:00,686.0,3.87,0.0,0.0,0.0,0.0,148.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00687000,2025-11-11 21:12:42+00:00,687.0,4.4,0.0,0.0,0.0,0.0,497.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,put
SPY251113P00688000,2025-11-11 20:59:37+00:00,688.0,5.69,0.0,0.0,0.0,0.0,58.0,0,1.0000000000000003e-05,True,REGULAR,USD,2025-11-13,SPY,put
